beta,alpha,tvd
40.0,0.002243551474603583,0.0016909999999999955
40.0,0.002404578932314291,0.0022259999999999884
40.0,0.00257716388822831,0.0013559999999999846
40.0,0.0027621358640099515,0.001322000000000012
40.0,0.0029603839189656206,0.0019139999999999787
40.0,0.0031728609232665435,0.002031999999999994
40.0,0.0034005881378754866,0.002181999999999998
40.0,0.003644660123190655,0.001814000000000007
40.0,0.00390625,0.002638999999999986
40.0,0.004186615088032394,0.002620999999999993
40.0,0.004487102949207168,0.0018100000000000132
40.0,0.0048091578646285785,0.002230000000000002
40.0,0.00515432777645662,0.001981999999999991
40.0,0.005524271728019903,0.0020450000000000017
40.0,0.005920767837931241,0.0013889999999999985
40.0,0.0063457218465330905,0.002704999999999968
40.0,0.006801176275750969,0.002300999999999981
40.0,0.00728932024638131,0.0018610000000000028
40.0,0.0078125,0.002246000000000006
40.0,0.008373230176064788,0.0018170000000000035
40.0,0.008974205898414337,0.001827999999999999
40.0,0.009618315729257157,0.0021680000000000046
40.0,0.01030865555291324,0.0015839999999999964
40.0,0.011048543456039806,0.002042000000000004
40.0,0.011841535675862483,0.0025089999999999765
40.0,0.012691443693066181,0.0024269999999999973
40.0,0.013602352551501938,0.0020709999999999978
40.0,0.01457864049276262,0.001345000000000003
40.0,0.015625,0.002439999999999988
40.0,0.016746460352129577,0.001956999999999994
40.0,0.017948411796828673,0.0025550000000000095
40.0,0.019236631458514314,0.0028270000000000066
40.0,0.02061731110582648,0.003108000000000007
40.0,0.02209708691207961,0.002923000000000005
40.0,0.023683071351724965,0.002242999999999988
40.0,0.025382887386132362,0.0034350000000000066
40.0,0.027204705103003875,0.0039020000000000166
40.0,0.02915728098552524,0.0029200000000000133
40.0,0.03125,0.003512999999999992
40.0,0.03349292070425915,0.0034740000000000226
40.0,0.03589682359365735,0.003927999999999997
40.0,0.03847326291702863,0.004013000000000006
40.0,0.04123462221165296,0.006115999999999993
40.0,0.04419417382415922,0.012966999999999992
40.0,0.04736614270344993,0.019359999999999992
40.0,0.050765774772264724,0.03481399999999999
40.0,0.05440941020600775,0.04469099999999999
40.0,0.05831456197105048,0.04543400000000001
40.0,0.0625,0.045868999999999986
40.0,0.06698584140851832,0.5863079999999999
40.0,0.0717936471873147,0.585915
40.0,0.07694652583405726,0.5865739999999999
40.0,0.08246924442330589,0.5863839999999999
40.0,0.08838834764831845,0.586305
40.0,0.09473228540689989,0.5873900000000001
40.0,0.10153154954452945,0.5815349999999999
40.0,0.1088188204120155,0.5760149999999999
40.0,0.11662912394210093,0.5693830000000001
40.0,0.125,0.580019
40.0,0.13397168281703664,0.570697
40.0,0.1435872943746294,0.5580200000000001
40.0,0.1538930516681145,0.5618340000000001
40.0,0.16493848884661177,0.6027829999999998
40.0,0.1767766952966369,0.73852
40.0,0.18946457081379978,0.7377750000000001
40.0,0.2030630990890589,0.7385540000000002
40.0,0.217637640824031,0.7391320000000001
40.0,0.23325824788420185,0.7380359999999999
40.0,0.25,0.7383219999999999
